Age,Sex,Education,Income,BMI,GenHlth,Diabetes_012,count,noisy_count,noise_added,percent_error
Senior,1,6,2,Normal,Fair,2,1,2,1,100.0
Senior,1,6,2,Normal,Good,0,12,10,-2,16.67
Senior,1,6,2,Normal,Good,2,2,2,0,0.0
Senior,1,6,2,Normal,Poor,0,15,15,0,0.0
Senior,1,6,2,Normal,Poor,1,1,1,0,0.0
Senior,1,6,2,Obese,Fair,0,11,10,-1,9.09
Senior,1,6,2,Obese,Fair,2,6,5,-1,16.67
Senior,1,6,2,Obese,Good,0,6,2,-4,66.67
Senior,1,6,2,Obese,Good,2,1,0,-1,100.0
Senior,1,6,2,Obese,Poor,0,4,2,-2,50.0
Senior,1,6,2,Obese,Poor,1,1,0,-1,100.0
Senior,1,6,2,Obese,Poor,2,10,10,0,0.0
Senior,1,6,2,Overweight,Fair,0,11,8,-3,27.27
Senior,1,6,2,Overweight,Fair,1,1,5,4,400.0
Senior,1,6,2,Overweight,Fair,2,6,8,2,33.33
Senior,1,6,2,Overweight,Good,0,9,8,-1,11.11
Senior,1,6,2,Overweight,Good,2,6,6,0,0.0
Senior,1,6,2,Overweight,Poor,0,7,4,-3,42.86
Senior,1,6,2,Overweight,Poor,1,2,2,0,0.0
Senior,1,6,2,Overweight,Poor,2,5,6,1,20.0
Senior,1,6,3,Normal,Fair,0,11,11,0,0.0
Senior,1,6,3,Normal,Fair,1,1,1,0,0.0
Senior,1,6,3,Normal,Fair,2,3,2,-1,33.33
Senior,1,6,3,Normal,Good,0,25,25,0,0.0
Senior,1,6,3,Normal,Good,2,4,3,-1,25.0
Senior,1,6,3,Normal,Poor,0,15,17,2,13.33
Senior,1,6,3,Normal,Poor,2,2,1,-1,50.0
Senior,1,6,3,Obese,Fair,0,14,16,2,14.29
Senior,1,6,3,Obese,Fair,2,12,14,2,16.67
Senior,1,6,3,Obese,Good,0,5,5,0,0.0
Senior,1,6,3,Obese,Good,1,1,0,-1,100.0
Senior,1,6,3,Obese,Good,2,4,0,-4,100.0
Senior,1,6,3,Obese,Poor,0,5,6,1,20.0
Senior,1,6,3,Obese,Poor,2,18,19,1,5.56
Senior,1,6,3,Overweight,Fair,0,20,21,1,5.0
Senior,1,6,3,Overweight,Fair,1,1,0,-1,100.0
Senior,1,6,3,Overweight,Fair,2,12,14,2,16.67
Senior,1,6,3,Overweight,Good,0,23,24,1,4.35
Senior,1,6,3,Overweight,Good,2,6,6,0,0.0
Senior,1,6,3,Overweight,Poor,0,8,8,0,0.0
Senior,1,6,3,Overweight,Poor,1,1,2,1,100.0
Senior,1,6,3,Overweight,Poor,2,7,8,1,14.29
Senior,1,6,4,Normal,Fair,0,26,27,1,3.85
Senior,1,6,4,Normal,Fair,2,4,5,1,25.0
Senior,1,6,4,Normal,Good,0,52,52,0,0.0
Senior,1,6,4,Normal,Good,2,2,2,0,0.0
Senior,1,6,4,Normal,Poor,0,18,17,-1,5.56
Senior,1,6,4,Normal,Poor,1,2,0,-2,100.0
Senior,1,6,4,Normal,Poor,2,5,6,1,20.0
Senior,1,6,4,Obese,Fair,0,17,16,-1,5.88
Senior,1,6,4,Obese,Fair,1,1,1,0,0.0
Senior,1,6,4,Obese,Fair,2,17,17,0,0.0
Senior,1,6,4,Obese,Good,0,26,27,1,3.85
Senior,1,6,4,Obese,Good,1,1,1,0,0.0
Senior,1,6,4,Obese,Good,2,7,7,0,0.0
Senior,1,6,4,Obese,Poor,0,12,13,1,8.33
Senior,1,6,4,Obese,Poor,1,1,0,-1,100.0
Senior,1,6,4,Obese,Poor,2,12,11,-1,8.33
Senior,1,6,4,Overweight,Fair,0,41,40,-1,2.44
Senior,1,6,4,Overweight,Fair,1,2,2,0,0.0
Senior,1,6,4,Overweight,Fair,2,15,15,0,0.0
Senior,1,6,4,Overweight,Good,0,58,57,-1,1.72
Senior,1,6,4,Overweight,Good,2,11,11,0,0.0
Senior,1,6,4,Overweight,Poor,0,30,29,-1,3.33
Senior,1,6,4,Overweight,Poor,1,1,1,0,0.0
Senior,1,6,4,Overweight,Poor,2,13,10,-3,23.08
Senior,1,6,5,Normal,Fair,0,69,70,1,1.45
Senior,1,6,5,Normal,Fair,1,2,0,-2,100.0
Senior,1,6,5,Normal,Fair,2,13,16,3,23.08
Senior,1,6,5,Normal,Good,0,99,95,-4,4.04
Senior,1,6,5,Normal,Good,1,5,4,-1,20.0
Senior,1,6,5,Normal,Good,2,10,12,2,20.0
Senior,1,6,5,Normal,Poor,0,38,39,1,2.63
Senior,1,6,5,Normal,Poor,1,2,0,-2,100.0
Senior,1,6,5,Normal,Poor,2,10,10,0,0.0
Senior,1,6,5,Obese,Fair,0,49,50,1,2.04
Senior,1,6,5,Obese,Fair,1,5,5,0,0.0
Senior,1,6,5,Obese,Fair,2,26,28,2,7.69
Senior,1,6,5,Obese,Good,0,51,50,-1,1.96
Senior,1,6,5,Obese,Good,1,3,3,0,0.0
Senior,1,6,5,Obese,Good,2,24,24,0,0.0
Senior,1,6,5,Obese,Poor,0,20,23,3,15.0
Senior,1,6,5,Obese,Poor,2,31,31,0,0.0
Senior,1,6,5,Overweight,Fair,0,78,76,-2,2.56
Senior,1,6,5,Overweight,Fair,1,3,3,0,0.0
Senior,1,6,5,Overweight,Fair,2,30,31,1,3.33
Senior,1,6,5,Overweight,Good,0,121,119,-2,1.65
Senior,1,6,5,Overweight,Good,1,6,6,0,0.0
Senior,1,6,5,Overweight,Good,2,19,20,1,5.26
Senior,1,6,5,Overweight,Poor,0,44,44,0,0.0
Senior,1,6,5,Overweight,Poor,1,1,1,0,0.0
Senior,1,6,5,Overweight,Poor,2,32,33,1,3.12
Senior,1,6,5,Underweight,Good,0,4,4,0,0.0
Senior,1,6,5,Underweight,Good,2,1,0,-1,100.0
Senior,1,6,6,Any,Fair,0,4,6,2,50.0
Senior,1,6,6,Any,Fair,2,2,0,-2,100.0
Senior,1,6,6,Any,Good,0,7,6,-1,14.29
Senior,1,6,6,Any,Good,1,1,0,-1,100.0
Senior,1,6,6,Any,Poor,0,5,5,0,0.0
Senior,1,6,6,Any,Poor,2,1,1,0,0.0
Senior,1,6,6,Normal,Fair,0,112,112,0,0.0
Senior,1,6,6,Normal,Fair,1,4,4,0,0.0
Senior,1,6,6,Normal,Fair,2,26,24,-2,7.69
Senior,1,6,6,Normal,Good,0,198,199,1,0.51
Senior,1,6,6,Normal,Good,1,3,3,0,0.0
Senior,1,6,6,Normal,Good,2,20,20,0,0.0
Senior,1,6,6,Normal,Poor,0,53,53,0,0.0
Senior,1,6,6,Normal,Poor,1,3,4,1,33.33
Senior,1,6,6,Normal,Poor,2,15,15,0,0.0
Senior,1,6,6,Obese,Fair,0,95,95,0,0.0
Senior,1,6,6,Obese,Fair,1,8,7,-1,12.5
Senior,1,6,6,Obese,Fair,2,80,79,-1,1.25
Senior,1,6,6,Obese,Good,0,121,122,1,0.83
Senior,1,6,6,Obese,Good,1,5,5,0,0.0
Senior,1,6,6,Obese,Good,2,45,45,0,0.0
Senior,1,6,6,Obese,Poor,0,37,35,-2,5.41
Senior,1,6,6,Obese,Poor,1,5,7,2,40.0
Senior,1,6,6,Obese,Poor,2,43,43,0,0.0
Senior,1,6,6,Overweight,Fair,0,183,183,0,0.0
Senior,1,6,6,Overweight,Fair,1,4,3,-1,25.0
Senior,1,6,6,Overweight,Fair,2,65,66,1,1.54
Senior,1,6,6,Overweight,Good,0,279,278,-1,0.36
Senior,1,6,6,Overweight,Good,1,16,15,-1,6.25
Senior,1,6,6,Overweight,Good,2,47,47,0,0.0
Senior,1,6,6,Overweight,Poor,0,69,67,-2,2.9
Senior,1,6,6,Overweight,Poor,1,3,3,0,0.0
Senior,1,6,6,Overweight,Poor,2,38,38,0,0.0
Senior,1,6,7,Normal,Fair,0,144,144,0,0.0
Senior,1,6,7,Normal,Fair,1,7,5,-2,28.57
Senior,1,6,7,Normal,Fair,2,41,41,0,0.0
Senior,1,6,7,Normal,Good,0,277,277,0,0.0
Senior,1,6,7,Normal,Good,1,4,4,0,0.0
Senior,1,6,7,Normal,Good,2,30,28,-2,6.67
Senior,1,6,7,Normal,Poor,0,62,61,-1,1.61
Senior,1,6,7,Normal,Poor,2,12,12,0,0.0
Senior,1,6,7,Obese,Fair,0,138,138,0,0.0
Senior,1,6,7,Obese,Fair,1,14,14,0,0.0
Senior,1,6,7,Obese,Fair,2,78,78,0,0.0
Senior,1,6,7,Obese,Good,0,195,194,-1,0.51
Senior,1,6,7,Obese,Good,1,11,11,0,0.0
Senior,1,6,7,Obese,Good,2,66,67,1,1.52
Senior,1,6,7,Obese,Poor,0,45,44,-1,2.22
Senior,1,6,7,Obese,Poor,1,5,7,2,40.0
Senior,1,6,7,Obese,Poor,2,63,65,2,3.17
Senior,1,6,7,Overweight,Fair,0,239,239,0,0.0
Senior,1,6,7,Overweight,Fair,1,12,12,0,0.0
Senior,1,6,7,Overweight,Fair,2,62,62,0,0.0
Senior,1,6,7,Overweight,Good,0,475,475,0,0.0
Senior,1,6,7,Overweight,Good,1,14,15,1,7.14
Senior,1,6,7,Overweight,Good,2,68,68,0,0.0
Senior,1,6,7,Overweight,Poor,0,90,89,-1,1.11
Senior,1,6,7,Overweight,Poor,1,3,4,1,33.33
Senior,1,6,7,Overweight,Poor,2,35,36,1,2.86
Senior,1,6,7,Underweight,Good,0,6,6,0,0.0
Senior,1,6,8,Any,Poor,0,5,3,-2,40.0
Senior,1,6,8,Any,Poor,2,1,1,0,0.0
Senior,1,6,8,Normal,Fair,0,255,256,1,0.39
Senior,1,6,8,Normal,Fair,1,8,6,-2,25.0
Senior,1,6,8,Normal,Fair,2,61,61,0,0.0
Senior,1,6,8,Normal,Good,0,619,617,-2,0.32
Senior,1,6,8,Normal,Good,1,13,13,0,0.0
Senior,1,6,8,Normal,Good,2,59,59,0,0.0
Senior,1,6,8,Normal,Poor,0,98,99,1,1.02
Senior,1,6,8,Normal,Poor,1,2,0,-2,100.0
Senior,1,6,8,Normal,Poor,2,28,31,3,10.71
Senior,1,6,8,Obese,Fair,0,251,252,1,0.4
Senior,1,6,8,Obese,Fair,1,17,18,1,5.88
Senior,1,6,8,Obese,Fair,2,130,129,-1,0.77
Senior,1,6,8,Obese,Good,0,427,427,0,0.0
Senior,1,6,8,Obese,Good,1,19,19,0,0.0
Senior,1,6,8,Obese,Good,2,116,116,0,0.0
Senior,1,6,8,Obese,Poor,0,74,72,-2,2.7
Senior,1,6,8,Obese,Poor,1,6,6,0,0.0
Senior,1,6,8,Obese,Poor,2,75,75,0,0.0
Senior,1,6,8,Overweight,Fair,0,438,439,1,0.23
Senior,1,6,8,Overweight,Fair,1,19,19,0,0.0
Senior,1,6,8,Overweight,Fair,2,116,117,1,0.86
Senior,1,6,8,Overweight,Good,0,987,988,1,0.1
Senior,1,6,8,Overweight,Good,1,25,25,0,0.0
Senior,1,6,8,Overweight,Good,2,158,158,0,0.0
Senior,1,6,8,Overweight,Poor,0,149,149,0,0.0
Senior,1,6,8,Overweight,Poor,1,2,2,0,0.0
Senior,1,6,8,Overweight,Poor,2,54,53,-1,1.85
Senior,1,6,8,Underweight,Fair,0,5,3,-2,40.0
Senior,1,6,8,Underweight,Good,0,9,9,0,0.0
Young,0,2,1,Any,Fair,0,5,4,-1,20.0
Young,0,2,1,Obese,Fair,0,4,3,-1,25.0
Young,0,2,1,Obese,Fair,2,2,3,1,50.0
Young,0,2,1,Overweight-Range,Good,0,5,5,0,0.0
Young,0,2,1,Overweight-Range,Good,2,1,0,-1,100.0
Young,0,2,1,Overweight-Range,Poor,0,4,6,2,50.0
Young,0,2,1,Overweight-Range,Poor,1,1,0,-1,100.0
Young,0,2,1,Overweight-Range,Poor,2,2,4,2,100.0
Young,0,2,2,Obese,Fair,0,5,5,0,0.0
Young,0,2,2,Obese,Poor,0,3,0,-3,100.0
Young,0,2,2,Obese,Poor,1,1,1,0,0.0
Young,0,2,2,Obese,Poor,2,1,2,1,100.0
Young,0,2,3,Obese,Poor,0,5,5,0,0.0
Young,0,2,3,Overweight-Range,Fair,0,6,6,0,0.0
Young,0,2,3,Overweight-Range,Fair,1,1,3,2,200.0
Young,0,2,4,Overweight-Range,Fair,0,4,5,1,25.0
Young,0,2,4,Overweight-Range,Fair,2,1,2,1,100.0
Young,0,2,5,Overweight-Range,Poor,0,4,1,-3,75.0
Young,0,2,5,Overweight-Range,Poor,2,1,0,-1,100.0
Young,0,2,6,Any,Good,0,5,2,-3,60.0
Young,0,3,1,Normal,Fair,0,10,10,0,0.0
Young,0,3,1,Normal,Fair,2,2,2,0,0.0
Young,0,3,1,Normal,Good,0,5,5,0,0.0
Young,0,3,1,Normal,Good,2,1,3,2,200.0
Young,0,3,1,Normal,Poor,0,5,4,-1,20.0
Young,0,3,1,Obese,Fair,0,6,6,0,0.0
Young,0,3,1,Obese,Good,0,12,13,1,8.33
Young,0,3,1,Obese,Good,2,1,1,0,0.0
Young,0,3,1,Obese,Poor,0,8,8,0,0.0
Young,0,3,1,Obese,Poor,2,5,6,1,20.0
Young,0,3,1,Overweight,Fair,0,14,14,0,0.0
Young,0,3,1,Overweight,Good,0,7,8,1,14.29
Young,0,3,1,Overweight,Poor,0,4,5,1,25.0
Young,0,3,1,Overweight,Poor,2,1,3,2,200.0
Young,0,3,2,Normal,Good,0,5,5,0,0.0
Young,0,3,2,Obese,Fair,0,9,6,-3,33.33
Young,0,3,2,Obese,Poor,0,5,4,-1,20.0
Young,0,3,2,Obese,Poor,1,1,0,-1,100.0
Young,0,3,2,Obese,Poor,2,1,0,-1,100.0
Young,0,3,2,Overweight,Fair,0,5,6,1,20.0
Young,0,3,2,Overweight,Poor,0,5,4,-1,20.0
Young,0,3,2,Overweight-Range,Good,0,8,8,0,0.0
Young,0,3,3,Normal,Fair,0,9,9,0,0.0
Young,0,3,3,Normal,Fair,1,1,2,1,100.0
Young,0,3,3,Normal,Fair,2,1,0,-1,100.0
Young,0,3,3,Normal,Good,0,8,7,-1,12.5
Young,0,3,3,Obese,Fair,0,15,16,1,6.67
Young,0,3,3,Obese,Fair,2,1,0,-1,100.0
Young,0,3,3,Obese,Good,0,10,9,-1,10.0
Young,0,3,3,Obese,Poor,0,5,5,0,0.0
Young,0,3,3,Obese,Poor,1,1,0,-1,100.0
Young,0,3,3,Obese,Poor,2,2,2,0,0.0
Young,0,3,3,Overweight,Good,0,8,8,0,0.0
Young,0,3,3,Overweight,Good,2,1,1,0,0.0
Young,0,3,3,Overweight,Poor,0,5,6,1,20.0
Young,0,3,4,Any,Poor,0,5,6,1,20.0
Young,0,3,4,Any,Poor,2,2,2,0,0.0
Young,0,3,4,Normal-Range,Good,0,5,5,0,0.0
Young,0,3,4,Obese,Fair,0,13,12,-1,7.69
Young,0,3,4,Obese,Fair,2,1,1,0,0.0
Young,0,3,4,Obese,Good,0,9,6,-3,33.33
Young,0,3,4,Obese,Good,1,1,1,0,0.0
Young,0,3,4,Obese,Poor,0,5,5,0,0.0
Young,0,3,4,Obese,Poor,1,1,2,1,100.0
Young,0,3,4,Obese,Poor,2,2,4,2,100.0
Young,0,3,4,Overweight,Fair,0,12,16,4,33.33
Young,0,3,4,Overweight,Fair,2,1,1,0,0.0
Young,0,3,4,Overweight,Good,0,10,10,0,0.0
Young,0,3,5,Any,Poor,0,6,5,-1,16.67
Young,0,3,5,Normal-Range,Good,0,6,5,-1,16.67
Young,0,3,5,Obese,Fair,0,12,13,1,8.33
Young,0,3,5,Obese,Fair,2,1,0,-1,100.0
Young,0,3,5,Obese,Good,0,6,5,-1,16.67
Young,0,3,5,Obese,Poor,0,2,3,1,50.0
Young,0,3,5,Obese,Poor,1,2,3,1,50.0
Young,0,3,5,Obese,Poor,2,1,2,1,100.0
Young,0,3,5,Overweight,Fair,0,5,4,-1,20.0
Young,0,3,6,Any,Good,0,7,6,-1,14.29
Young,0,3,6,Normal,Fair,0,6,7,1,16.67
Young,0,3,6,Obese,Fair,0,10,10,0,0.0
Young,0,3,6,Obese,Good,0,7,6,-1,14.29
Young,0,3,7,Normal,Fair,0,8,8,0,0.0
Young,0,3,7,Obese,Good,0,5,4,-1,20.0
Young,0,3,8,Normal-Range,Good,0,5,5,0,0.0
Young,0,4,1,Normal,Fair,0,35,38,3,8.57
Young,0,4,1,Normal,Good,0,47,47,0,0.0
Young,0,4,1,Normal,Poor,0,13,14,1,7.69
Young,0,4,1,Obese,Fair,0,39,40,1,2.56
Young,0,4,1,Obese,Fair,1,1,4,3,300.0
Young,0,4,1,Obese,Fair,2,5,5,0,0.0
Young,0,4,1,Obese,Good,0,29,27,-2,6.9
Young,0,4,1,Obese,Poor,0,30,30,0,0.0
Young,0,4,1,Obese,Poor,1,1,1,0,0.0
Young,0,4,1,Obese,Poor,2,4,4,0,0.0
Young,0,4,1,Overweight,Fair,0,23,23,0,0.0
Young,0,4,1,Overweight,Fair,2,1,0,-1,100.0
Young,0,4,1,Overweight,Good,0,27,27,0,0.0
Young,0,4,1,Overweight,Good,2,1,1,0,0.0
Young,0,4,1,Overweight,Poor,0,15,16,1,6.67
Young,0,4,2,Any,Poor,0,5,4,-1,20.0
Young,0,4,2,Normal,Fair,0,21,21,0,0.0
Young,0,4,2,Normal,Good,0,16,16,0,0.0
Young,0,4,2,Normal,Poor,0,9,12,3,33.33
Young,0,4,2,Normal,Poor,1,1,0,-1,100.0
Young,0,4,2,Normal,Poor,2,2,3,1,50.0
Young,0,4,2,Obese,Fair,0,27,27,0,0.0
Young,0,4,2,Obese,Fair,1,1,0,-1,100.0
Young,0,4,2,Obese,Fair,2,5,4,-1,20.0
Young,0,4,2,Obese,Good,0,22,22,0,0.0
Young,0,4,2,Obese,Poor,0,20,21,1,5.0
Young,0,4,2,Obese,Poor,2,4,6,2,50.0
Young,0,4,2,Overweight,Fair,0,11,11,0,0.0
Young,0,4,2,Overweight,Good,0,19,19,0,0.0
Young,0,4,3,Normal,Fair,0,18,17,-1,5.56
Young,0,4,3,Normal,Fair,1,1,2,1,100.0
Young,0,4,3,Normal,Good,0,40,40,0,0.0
Young,0,4,3,Normal,Poor,0,11,11,0,0.0
Young,0,4,3,Normal,Poor,2,2,2,0,0.0
Young,0,4,3,Obese,Fair,0,46,46,0,0.0
Young,0,4,3,Obese,Fair,1,1,2,1,100.0
Young,0,4,3,Obese,Fair,2,4,4,0,0.0
Young,0,4,3,Obese,Good,0,45,44,-1,2.22
Young,0,4,3,Obese,Good,1,1,1,0,0.0
Young,0,4,3,Obese,Good,2,1,0,-1,100.0
Young,0,4,3,Obese,Poor,0,29,28,-1,3.45
Young,0,4,3,Obese,Poor,1,1,0,-1,100.0
Young,0,4,3,Obese,Poor,2,6,6,0,0.0
Young,0,4,3,Overweight,Fair,0,30,33,3,10.0
Young,0,4,3,Overweight,Fair,2,2,3,1,50.0
Young,0,4,3,Overweight,Good,0,39,40,1,2.56
Young,0,4,3,Overweight,Poor,0,12,10,-2,16.67
Young,0,4,3,Overweight,Poor,2,4,4,0,0.0
Young,0,4,3,Underweight,Good,0,5,5,0,0.0
Young,0,4,4,Normal,Fair,0,30,30,0,0.0
Young,0,4,4,Normal,Fair,2,1,4,3,300.0
Young,0,4,4,Normal,Good,0,53,50,-3,5.66
Young,0,4,4,Normal,Poor,0,12,11,-1,8.33
Young,0,4,4,Normal,Poor,2,1,1,0,0.0
Young,0,4,4,Obese,Fair,0,49,49,0,0.0
Young,0,4,4,Obese,Fair,1,2,0,-2,100.0
Young,0,4,4,Obese,Fair,2,3,3,0,0.0
Young,0,4,4,Obese,Good,0,46,49,3,6.52
Young,0,4,4,Obese,Good,2,1,0,-1,100.0
Young,0,4,4,Obese,Poor,0,24,24,0,0.0
Young,0,4,4,Obese,Poor,2,8,11,3,37.5
Young,0,4,4,Overweight,Fair,0,40,41,1,2.5
Young,0,4,4,Overweight,Good,0,41,43,2,4.88
Young,0,4,4,Overweight,Poor,0,8,9,1,12.5
Young,0,4,5,Normal,Fair,0,33,33,0,0.0
Young,0,4,5,Normal,Good,0,67,66,-1,1.49
Young,0,4,5,Normal-Range,Poor,0,6,5,-1,16.67
Young,0,4,5,Obese,Fair,0,52,53,1,1.92
Young,0,4,5,Obese,Fair,1,1,1,0,0.0
Young,0,4,5,Obese,Good,0,50,50,0,0.0
Young,0,4,5,Obese,Poor,0,12,13,1,8.33
Young,0,4,5,Obese,Poor,2,4,3,-1,25.0
Young,0,4,5,Overweight,Fair,0,29,29,0,0.0
Young,0,4,5,Overweight,Good,0,61,60,-1,1.64
Young,0,4,5,Overweight,Good,2,1,4,3,300.0
Young,0,4,5,Overweight,Poor,0,5,7,2,40.0
Young,0,4,5,Overweight,Poor,2,2,2,0,0.0
Young,0,4,6,Normal,Fair,0,27,27,0,0.0
Young,0,4,6,Normal,Good,0,59,60,1,1.69
Young,0,4,6,Normal,Good,2,1,2,1,100.0
Young,0,4,6,Normal,Poor,0,8,5,-3,37.5
Young,0,4,6,Normal,Poor,2,1,2,1,100.0
Young,0,4,6,Obese,Fair,0,45,48,3,6.67
Young,0,4,6,Obese,Fair,1,2,2,0,0.0
Young,0,4,6,Obese,Fair,2,6,8,2,33.33
Young,0,4,6,Obese,Good,0,52,50,-2,3.85
Young,0,4,6,Obese,Poor,0,11,13,2,18.18
Young,0,4,6,Obese,Poor,1,1,1,0,0.0
Young,0,4,6,Obese,Poor,2,8,5,-3,37.5
Young,0,4,6,Overweight,Fair,0,28,27,-1,3.57
Young,0,4,6,Overweight,Good,0,41,42,1,2.44
Young,0,4,6,Overweight,Poor,0,7,6,-1,14.29
Young,0,4,7,Normal,Fair,0,27,26,-1,3.7
Young,0,4,7,Normal,Good,0,61,63,2,3.28
Young,0,4,7,Normal,Poor,0,6,4,-2,33.33
Young,0,4,7,Obese,Fair,0,32,35,3,9.38
Young,0,4,7,Obese,Fair,1,1,1,0,0.0
Young,0,4,7,Obese,Fair,2,1,1,0,0.0
Young,0,4,7,Obese,Good,0,34,33,-1,2.94
Young,0,4,7,Obese,Poor,0,8,8,0,0.0
Young,0,4,7,Obese,Poor,2,1,1,0,0.0
Young,0,4,7,Overweight,Fair,0,24,24,0,0.0
Young,0,4,7,Overweight,Fair,1,1,0,-1,100.0
Young,0,4,7,Overweight,Good,0,45,44,-1,2.22
Young,0,4,7,Overweight,Good,1,1,3,2,200.0
Young,0,4,7,Overweight,Poor,0,7,4,-3,42.86
Young,0,4,7,Underweight,Good,0,7,7,0,0.0
Young,0,4,8,Normal,Fair,0,20,20,0,0.0
Young,0,4,8,Normal,Good,0,92,92,0,0.0
Young,0,4,8,Normal,Good,2,1,1,0,0.0
Young,0,4,8,Obese,Fair,0,22,21,-1,4.55
Young,0,4,8,Obese,Fair,1,1,1,0,0.0
Young,0,4,8,Obese,Fair,2,3,4,1,33.33
Young,0,4,8,Obese,Good,0,29,29,0,0.0
Young,0,4,8,Obese,Good,2,1,1,0,0.0
Young,0,4,8,Obese,Poor,0,10,13,3,30.0
Young,0,4,8,Obese,Poor,2,4,3,-1,25.0
Young,0,4,8,Overweight,Fair,0,24,23,-1,4.17
Young,0,4,8,Overweight,Fair,2,2,4,2,100.0
Young,0,4,8,Overweight,Good,0,56,58,2,3.57
Young,0,4,8,Overweight,Good,2,1,0,-1,100.0
Young,0,4,8,Overweight,Poor,0,8,8,0,0.0
Young,0,5,1,Normal,Fair,0,23,23,0,0.0
Young,0,5,1,Normal,Fair,1,1,2,1,100.0
Young,0,5,1,Normal,Fair,2,1,4,3,300.0
Young,0,5,1,Normal,Good,0,56,57,1,1.79
Young,0,5,1,Normal,Poor,0,12,12,0,0.0
Young,0,5,1,Obese,Fair,0,27,27,0,0.0
Young,0,5,1,Obese,Fair,1,1,4,3,300.0
Young,0,5,1,Obese,Fair,2,1,1,0,0.0
Young,0,5,1,Obese,Good,0,33,33,0,0.0
Young,0,5,1,Obese,Good,1,1,2,1,100.0
Young,0,5,1,Obese,Good,2,1,1,0,0.0
Young,0,5,1,Obese,Poor,0,24,25,1,4.17
Young,0,5,1,Obese,Poor,2,5,5,0,0.0
Young,0,5,1,Overweight,Fair,0,21,23,2,9.52
Young,0,5,1,Overweight,Fair,2,2,2,0,0.0
Young,0,5,1,Overweight,Good,0,15,13,-2,13.33
Young,0,5,1,Overweight,Good,2,1,3,2,200.0
Young,0,5,1,Overweight,Poor,0,8,9,1,12.5
Young,0,5,2,Normal,Fair,0,16,15,-1,6.25
Young,0,5,2,Normal,Fair,1,1,1,0,0.0
Young,0,5,2,Normal,Good,0,42,43,1,2.38
Young,0,5,2,Normal,Poor,0,6,8,2,33.33
Young,0,5,2,Normal,Poor,2,1,1,0,0.0
Young,0,5,2,Obese,Fair,0,28,28,0,0.0
Young,0,5,2,Obese,Good,0,38,37,-1,2.63
Young,0,5,2,Obese,Poor,0,19,19,0,0.0
Young,0,5,2,Obese,Poor,2,3,4,1,33.33
Young,0,5,2,Overweight,Fair,0,16,17,1,6.25
Young,0,5,2,Overweight,Fair,2,1,1,0,0.0
Young,0,5,2,Overweight,Good,0,21,20,-1,4.76
Young,0,5,2,Overweight,Poor,0,5,5,0,0.0
Young,0,5,2,Overweight,Poor,1,1,1,0,0.0
Young,0,5,2,Overweight,Poor,2,2,3,1,50.0
Young,0,5,3,Normal,Fair,0,43,42,-1,2.33
Young,0,5,3,Normal,Good,0,61,62,1,1.64
Young,0,5,3,Normal,Good,2,1,0,-1,100.0
Young,0,5,3,Normal-Range,Poor,0,4,1,-3,75.0
Young,0,5,3,Normal-Range,Poor,2,1,1,0,0.0
Young,0,5,3,Obese,Fair,0,50,47,-3,6.0
Young,0,5,3,Obese,Fair,1,3,3,0,0.0
Young,0,5,3,Obese,Fair,2,5,5,0,0.0
Young,0,5,3,Obese,Good,0,51,51,0,0.0
Young,0,5,3,Obese,Poor,0,29,30,1,3.45
Young,0,5,3,Obese,Poor,1,2,1,-1,50.0
Young,0,5,3,Obese,Poor,2,6,6,0,0.0
Young,0,5,3,Overweight,Fair,0,39,38,-1,2.56
Young,0,5,3,Overweight,Good,0,55,55,0,0.0
Young,0,5,3,Overweight,Good,2,1,5,4,400.0
Young,0,5,3,Overweight,Poor,0,12,11,-1,8.33
Young,0,5,3,Overweight,Poor,1,1,1,0,0.0
Young,0,5,3,Overweight,Poor,2,1,0,-1,100.0
Young,0,5,4,Normal,Fair,0,36,36,0,0.0
Young,0,5,4,Normal,Good,0,97,98,1,1.03
Young,0,5,4,Normal,Poor,0,15,18,3,20.0
Young,0,5,4,Obese,Fair,0,75,72,-3,4.0
Young,0,5,4,Obese,Fair,1,2,0,-2,100.0
Young,0,5,4,Obese,Fair,2,4,3,-1,25.0
Young,0,5,4,Obese,Good,0,60,60,0,0.0
Young,0,5,4,Obese,Good,1,1,1,0,0.0
Young,0,5,4,Obese,Good,2,1,2,1,100.0
Young,0,5,4,Obese,Poor,0,28,29,1,3.57
Young,0,5,4,Obese,Poor,1,4,4,0,0.0
Young,0,5,4,Obese,Poor,2,12,13,1,8.33
Young,0,5,4,Overweight,Fair,0,45,45,0,0.0
Young,0,5,4,Overweight,Fair,2,1,0,-1,100.0
Young,0,5,4,Overweight,Good,0,65,65,0,0.0
Young,0,5,4,Overweight,Good,2,3,3,0,0.0
Young,0,5,4,Overweight,Poor,0,17,17,0,0.0
Young,0,5,4,Overweight,Poor,2,1,0,-1,100.0
Young,0,5,4,Underweight,Good,0,5,5,0,0.0
Young,0,5,5,Normal,Fair,0,43,45,2,4.65
Young,0,5,5,Normal,Fair,1,1,1,0,0.0
Young,0,5,5,Normal,Fair,2,1,1,0,0.0
Young,0,5,5,Normal,Good,0,111,111,0,0.0
Young,0,5,5,Normal,Good,1,2,2,0,0.0
Young,0,5,5,Normal,Poor,0,17,18,1,5.88
Young,0,5,5,Obese,Fair,0,94,95,1,1.06
